,UNITID_P,INSTNM,BRANCH,State,Sector_desc,men_total,women_total,Total,MURD10,NEG_M10,FORCIB10,NONFOR10,ROBBE10,AGG_A10,BURGLA10,VEHIC10,ARSON10,MURD11,NEG_M11,FORCIB11,NONFOR11,ROBBE11,AGG_A11,BURGLA11,VEHIC11,ARSON11,MURD12,NEG_M12,FORCIB12,NONFOR12,ROBBE12,AGG_A12,BURGLA12,VEHIC12,ARSON12,FILTER10,FILTER11,FILTER12
8996,442170003,University of Phoenix-Nashville Campus,University of Phoenix-Clarksville Learning Center,TN,"Private for-profit, 4-year or above",696.0,1250.0,1946.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1
8997,442170004,University of Phoenix-Nashville Campus,University of Phoenix-Murfreesboro Learning Center,TN,"Private for-profit, 4-year or above",696.0,1250.0,1946.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1
8998,442189001,University of Phoenix-Northern Virginia Campus,Reston Campus,VA,"Private for-profit, 4-year or above",573.0,416.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
8999,442204001,David's Academy of Beauty,David's Academy of Beauty,CA,"Private for-profit, less-than 2-year",74.0,169.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9000,442213001,Birthwise Midwifery School,Main Campus,ME,"Private for-profit, 2-year",1.0,50.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9001,442222001,Argosy University-Dallas,Argosy University - Dallas,TX,"Private for-profit, 4-year or above",122.0,351.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9002,442231001,Le Cordon Bleu College of Culinary Arts-Orlando,Le Cordon Bleu College of Culinary Arts-Orlando,FL,"Private for-profit, 2-year",673.0,636.0,1309.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9003,442240001,Paul Mitchell the School-Costa Mesa,Paul Mitchell the School Costa Mesa,CA,"Private for-profit, less-than 2-year",26.0,269.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9004,442295001,Ave Maria School of Law,Ave Maria School of Law,FL,"Private nonprofit, 4-year or above",210.0,181.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9005,442329001,Tulsa Welding School-Jacksonville Campus,Jacksonville Campus,FL,"Private for-profit, less-than 2-year",604.0,30.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1,1
9006,442338001,ITT Technical Institute-Canton,Main Campus,MI,"Private for-profit, 4-year or above",348.0,171.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9007,442347001,ITT Technical Institute-Plymouth Meeting,Main Campus,PA,"Private for-profit, 2-year",234.0,62.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9008,442356001,Lancaster General College of Nursing & Health Sciences,Main Campus,PA,"Private nonprofit, 4-year or above",212.0,1163.0,1375.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9009,442365001,DeVry University-North Carolina,Charlotte Campus,NC,"Private for-profit, 4-year or above",293.0,327.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9010,442365002,DeVry University-North Carolina,Raleigh-Durham Campus,NC,"Private for-profit, 4-year or above",293.0,327.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9011,442383001,West Virginia Junior College-Bridgeport,WEST VIRGINIA JUNIOR COLLEGE-BRIDGEPORT,WV,"Private for-profit, 2-year",34.0,195.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9012,442408001,Vatterott College-Cleveland,Vatterott College-Cleveland,OH,"Private for-profit, 2-year",239.0,13.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9013,442426001,St Louis College of Health Careers-Fenton,Branch Campus,MO,"Private for-profit, 2-year",27.0,229.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1,1
9014,442435001,Interactive College of Technology-Gainesville,Interactive College of Technology,GA,"Private for-profit, 2-year",16.0,30.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9015,442444001,San Joaquin Valley College-Rancho Cucamonga,Cucamonga Campus,CA,"Private for-profit, 2-year",298.0,448.0,746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9016,442462001,Anthem Institute-Cherry Hill,Anthem Institute - Cherry Hill,NJ,"Private for-profit, less-than 2-year",64.0,146.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9017,442523001,Alaska Christian College,Main campus,AK,"Private nonprofit, 2-year",16.0,24.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9018,442578001,Minnesota School of Business-Plymouth,Minnesota School of Business - Plymouth,MN,"Private for-profit, 4-year or above",69.0,201.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9019,442602001,Carrington College-Albuquerque,Carrington College-Albuquerque,NM,"Private for-profit, 2-year",113.0,515.0,628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9020,442611001,NASCAR Technical Institute,NASCAR Technical Institute,NC,"Private for-profit, 2-year",1487.0,40.0,1527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9021,442620001,Everest Institute-Tigard,Branch Campus,OR,"Private for-profit, less-than 2-year",44.0,288.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9022,442639001,Potomac College-VA Campus,University of the Potomac - VA Campus,VA,"Private for-profit, 4-year or above",16.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9023,442648001,Anthem Institute-Las Vegas,Anthem Institute - Las Vegas,NV,"Private for-profit, less-than 2-year",92.0,434.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9024,442657001,Milan Institute-Palm Desert,Milan Institute / Palm Desert  (Branch),CA,"Private for-profit, less-than 2-year",37.0,210.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9025,442684001,Stenotype Institute of Jacksonville Inc-Orlando,Orlando Campus,FL,"Private for-profit, 2-year",9.0,119.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9026,442718001,National American University-Overland Park,NAU-Overland Park,KS,"Private for-profit, 4-year or above",80.0,470.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9027,442727001,Everest Institute-Austin,Everest -Austin,TX,"Private for-profit, less-than 2-year",320.0,743.0,1063.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,1
9028,442736001,Everest College-Burr Ridge,Everest College,IL,"Private for-profit, less-than 2-year",36.0,314.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9029,442745001,Medvance Institute-West Palm,Fortis Institute - Palm Springs,FL,"Private for-profit, 2-year",116.0,445.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1,1
9030,442781001,Tohono O'Odham Community College,Main Campus,AZ,"Public, 2-year",76.0,138.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9031,442790001,Everest College-Dallas,Everest College - Dallas (Main Campus),TX,"Private for-profit, 2-year",275.0,772.0,1047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9032,442806001,Edward Via College of Osteopathic Medicine,Virginia Campus,VA,"Private nonprofit, 4-year or above",579.0,565.0,1144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9033,442815001,The Salter School-Malden Campus,Malden Campus,MA,"Private for-profit, less-than 2-year",60.0,334.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9034,442824001,DeVry University-Pennsylvania,Ft Washington Campus,PA,"Private for-profit, 4-year or above",874.0,604.0,1478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9035,442824002,DeVry University-Pennsylvania,Center City Center,PA,"Private for-profit, 4-year or above",874.0,604.0,1478.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9036,442824003,DeVry University-Pennsylvania,Pittsburgh Campus,PA,"Private for-profit, 4-year or above",874.0,604.0,1478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9037,442824004,DeVry University-Pennsylvania,King of Prussia Center,PA,"Private for-profit, 4-year or above",874.0,604.0,1478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9038,442842001,Pacific College of Oriental Medicine-Chicago,Chicago Campus,IL,"Private for-profit, 4-year or above",57.0,175.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5,0,0,0,0,1,1,1
9039,442879001,Southwest Institute of Healing Arts,Main Campus,AZ,"Private for-profit, 2-year",137.0,1034.0,1171.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1
9040,442888001,InterCoast Colleges-Riverside,Riverside Branch Campus,CA,"Private for-profit, less-than 2-year",180.0,79.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1
9041,442897001,Ottawa University-Jeffersonville,Main Campus,IN,"Private nonprofit, 4-year or above",42.0,95.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9042,442930001,University of Antelope Valley,Main Campus,CA,"Private for-profit, 4-year or above",334.0,467.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9043,442949001,Birthingway College of Midwifery,Main Campus,OR,"Private nonprofit, 4-year or above",0.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9044,442958001,Blue Water College of Cosmetology Inc,Main Campus,MI,"Private for-profit, less-than 2-year",1.0,51.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9045,442967001,Pima Medical Institute-Albuquerque West,Albuquerque West,NM,"Private for-profit, less-than 2-year",15.0,77.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9046,442976001,Brighton Center's Center for Employment Training,Main Campus,KY,"Private nonprofit, less-than 2-year",10.0,38.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9047,442985001,California Healing Arts College,Main Campus,CA,"Private for-profit, less-than 2-year",16.0,29.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9048,443021001,Dallas Barber & Stylist College,Main Campus DALLAS BARBER AND STYLIST COLLEGE,TX,"Private for-profit, less-than 2-year",139.0,48.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9049,443030001,NorthShore University HealthSystem School of Nurse Anesthesia,Main Campus,IL,"Private nonprofit, 4-year or above",16.0,44.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9050,443049001,Faith Evangelical College & Seminary,Main Campus,WA,"Private nonprofit, 4-year or above",236.0,84.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9051,443058001,Family of Faith College,Main Campus,OK,"Private nonprofit, 4-year or above",4.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9052,443076001,Hood Theological Seminary,Hood Theological Seminary,NC,"Private nonprofit, 4-year or above",121.0,88.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1,1
9054,443137001,Irene's Myomassology Institute,Main Campus,MI,"Private for-profit, less-than 2-year",62.0,269.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9055,443146001,Jay's Technical Institute,Main Campus,TX,"Private for-profit, less-than 2-year",88.0,51.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9056,443173001,Mr John's School of Cosmetology Esthetics & Nails-Jacksonville,Main Campus,IL,"Private for-profit, less-than 2-year",4.0,38.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9057,443207001,NTMA Training Centers of Southern California,Main Campus,CA,"Private nonprofit, less-than 2-year",168.0,4.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9058,443207003,NTMA Training Centers of Southern California,"NTMA Training Centers, Ontario",CA,"Private nonprofit, less-than 2-year",168.0,4.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1,1
9059,443216001,PC Age-Jersey City,Main Campus,NJ,"Private for-profit, less-than 2-year",158.0,17.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9060,443225001,PC Age-Edison,Branch Campus,NJ,"Private for-profit, less-than 2-year",53.0,6.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9061,443234001,American Institute,Main Campus,FL,"Private for-profit, less-than 2-year",30.0,245.0,275.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,1,1
9062,443252001,South Florida Institute of Technology,Main Campus,FL,"Private for-profit, less-than 2-year",463.0,349.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9063,443261001,Southeastern Institute-Charleston,Main Campus,SC,"Private for-profit, less-than 2-year",43.0,175.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9064,443261002,Southeastern Institute-Charleston,Nashville Campus,TN,"Private for-profit, less-than 2-year",43.0,175.0,218.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9065,443270001,Southeastern College-Jacksonville,Main Campus,FL,"Private for-profit, 2-year",48.0,146.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9066,443289001,Toni & Guy Hairdressing Academy-Colorado Springs,Main Campus,CO,"Private for-profit, 2-year",3.0,69.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9067,443298001,Trend Barber College,Main Campus,TX,"Private for-profit, less-than 2-year",210.0,24.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9068,443304001,Illinois CareerPath Institute,Main Campus,IL,"Private nonprofit, less-than 2-year",11.0,42.0,53.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1
9069,443322001,Valley Grande Institute for Academic Studies,Administration Building,TX,"Private nonprofit, less-than 2-year",64.0,217.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9070,443331001,West Coast University-Los Angeles,Los Angeles,CA,"Private for-profit, 4-year or above",348.0,1023.0,1371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9071,443340001,Williamson Christian College,Main Campus,TN,"Private nonprofit, 4-year or above",44.0,40.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9072,443359001,International Barber & Style College,International Barber & Style College,TN,"Private for-profit, less-than 2-year",119.0,50.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9073,443377001,Triangle Tech Inc-Sunbury,Sunbury,PA,"Private for-profit, 2-year",107.0,1.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9074,443410001,DigiPen Institute of Technology,DigiPen,WA,"Private for-profit, 4-year or above",854.0,200.0,1054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9075,443429001,California College of Vocational Careers,Main Campus,CA,"Private for-profit, 2-year",10.0,87.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9076,443438001,Medvance Institute-Fort Lauderdale,Fortis Institute -  Ft. Lauderdale,FL,"Private for-profit, 2-year",71.0,193.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9077,443456001,University of Phoenix-Cincinnati Campus,Cincinnati Main Campus,OH,"Private for-profit, 4-year or above",113.0,162.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9078,443456003,University of Phoenix-Cincinnati Campus,Florence-Kentucky Learning Center,KY,"Private for-profit, 4-year or above",113.0,162.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9079,443465001,University of Phoenix-Wichita Campus,Main Campus,KS,"Private for-profit, 4-year or above",62.0,124.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9080,443474001,University of Phoenix-Charlotte Campus,Main Campus,NC,"Private for-profit, 4-year or above",409.0,793.0,1202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9081,443474002,University of Phoenix-Charlotte Campus,University of Phoenix-Charlotte North Learning,NC,"Private for-profit, 4-year or above",409.0,793.0,1202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9082,443483001,Connecticut Center for Massage Therapy-Groton,Groton CCMT - Branch Campus,CT,"Private for-profit, less-than 2-year",30.0,100.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
9083,443526001,ITT Technical Institute-Duluth,Main Campus,GA,"Private for-profit, 4-year or above",463.0,126.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1
